P1      	P2       	P3        	O            	D	std(D)	Z	BABA	ABBA	nloci	nboot	pdisc	notes
[CUVN10]	[FLAB109]	[CRL0001] 	[AR,EN,DO,DU]	-0.601	0.020	30.17	2107.00	525.50	15398	200	0.18	test 10.79
[CUVN10]	[FLAB109]	[CRL0030] 	[AR,EN,DO,DU]	-0.583	0.018	32.25	2325.62	611.88	16408	200	0.19	test 10.80
[CUVN10]	[FLWO6]  	[MXSA3017]	[AR,EN,DO,DU]	-0.564	0.018	31.92	1540.75	429.25	13064	200	0.17	test 10.81
[CUVN10]	[FLWO6]  	[BZBB1]   	[AR,EN,DO,DU]	-0.556	0.024	22.74	1402.50	400.00	11730	200	0.17	test 10.82
[CUVN10]	[FLWO6]  	[HNDA09]  	[AR,EN,DO,DU]	-0.595	0.019	31.29	1845.75	469.25	13674	200	0.18	test 10.83
[CUVN10]	[FLWO6]  	[CRL0001] 	[AR,EN,DO,DU]	-0.603	0.020	30.39	1704.50	421.50	12782	200	0.17	test 10.84
[CUVN10]	[FLWO6]  	[CRL0030] 	[AR,EN,DO,DU]	-0.598	0.019	31.99	1764.50	443.50	12742	200	0.19	test 10.85
[CUVN10]	[FLSF54] 	[MXSA3017]	[AR,EN,DO,DU]	-0.517	0.020	26.33	1907.75	606.75	15193	200	0.18	test 10.86
[CUVN10]	[FLSF54] 	[BZBB1]   	[AR,EN,DO,DU]	-0.539	0.021	26.10	1806.75	541.75	13566	200	0.18	test 10.87
[CUVN10]	[FLSF54] 	[HNDA09]  	[AR,EN,DO,DU]	-0.578	0.019	31.17	2315.62	619.38	16187	200	0.19	test 10.88
[CUVN10]	[FLSF54] 	[CRL0001] 	[AR,EN,DO,DU]	-0.588	0.019	30.51	2125.50	551.75	15044	200	0.18	test 10.89
[CUVN10]	[FLSF54] 	[CRL0030] 	[AR,EN,DO,DU]	-0.568	0.018	32.16	2410.25	664.25	16400	200	0.20	test 10.90
[CUVN10]	[FLCK18] 	[MXSA3017]	[AR,EN,DO,DU]	-0.546	0.022	25.24	1584.50	465.25	13170	200	0.17	test 10.91
[CUVN10]	[FLCK18] 	[BZBB1]   	[AR,EN,DO,DU]	-0.540	0.025	21.66	1491.25	445.00	11865	200	0.17	test 10.92
[CUVN10]	[FLCK18] 	[HNDA09]  	[AR,EN,DO,DU]	-0.586	0.020	29.84	1901.75	496.75	13878	200	0.18	test 10.93
[CUVN10]	[FLCK18] 	[CRL0001] 	[AR,EN,DO,DU]	-0.597	0.019	32.00	1760.25	443.75	12923	200	0.18	test 10.94
[CUVN10]	[FLCK18] 	[CRL0030] 	[AR,EN,DO,DU]	-0.581	0.021	28.05	1831.00	485.50	12849	200	0.19	test 10.95
[CUVN10]	[LALC2]  	[MXSA3017]	[AR,EN,DO,DU]	-0.496	0.019	25.66	1990.75	670.50	16752	200	0.17	test 10.96
[CUVN10]	[LALC2]  	[BZBB1]   	[AR,EN,DO,DU]	-0.501	0.018	27.17	1848.12	615.12	15088	200	0.18	test 10.97
[CUVN10]	[LALC2]  	[HNDA09]  	[AR,EN,DO,DU]	-0.546	0.017	32.40	2363.62	693.12	17821	200	0.18	test 10.98
[CUVN10]	[LALC2]  	[CRL0001] 	[AR,EN,DO,DU]	-0.574	0.019	29.97	2203.12	595.62	16546	200	0.18	test 10.99
[CUVN10]	[LALC2]  	[CRL0030] 	[AR,EN,DO,DU]	-0.540	0.016	32.91	2354.25	703.50	17058	200	0.19	test 10.100
[CUVN10]	[FLSF33] 	[MXSA3017]	[AR,EN,DO,DU]	-0.511	0.019	26.68	1509.62	488.38	13103	200	0.17	test 10.101
[CUVN10]	[FLSF33] 	[BZBB1]   	[AR,EN,DO,DU]	-0.505	0.023	21.93	1359.38	446.88	11776	200	0.17	test 10.102
[CUVN10]	[FLSF33] 	[HNDA09]  	[AR,EN,DO,DU]	-0.565	0.019	29.79	1767.75	491.25	13765	200	0.18	test 10.103
[CUVN10]	[FLSF33] 	[CRL0001] 	[AR,EN,DO,DU]	-0.569	0.018	31.78	1629.38	447.88	12869	200	0.17	test 10.104
[CUVN10]	[FLSF33] 	[CRL0030] 	[AR,EN,DO,DU]	-0.555	0.020	27.51	1704.38	487.38	12767	200	0.19	test 10.105
[CUVN10]	[FLBA140]	[MXSA3017]	[AR,EN,DO,DU]	-0.498	0.019	25.86	1938.25	649.50	15621	200	0.18	test 10.106
[CUVN10]	[FLBA140]	[BZBB1]   	[AR,EN,DO,DU]	-0.509	0.020	25.10	1821.75	593.50	13945	200	0.18	test 10.107
[CUVN10]	[FLBA140]	[HNDA09]  	[AR,EN,DO,DU]	-0.547	0.018	30.80	2355.50	689.50	16715	200	0.19	test 10.108
[CUVN10]	[FLBA140]	[CRL0001] 	[AR,EN,DO,DU]	-0.563	0.019	29.81	2184.25	610.75	15452	200	0.19	test 10.109
[CUVN10]	[FLBA140]	[CRL0030] 	[AR,EN,DO,DU]	-0.531	0.020	26.42	2458.25	753.75	16816	200	0.20	test 10.110
[CUCA4] 	[FLSF47] 	[MXSA3017]	[AR,EN,DO,DU]	-0.513	0.025	20.44	954.12	307.38	8533	200	0.16	test 10.111
[CUCA4] 	[FLSF47] 	[BZBB1]   	[AR,EN,DO,DU]	-0.607	0.027	22.65	901.62	220.62	7619	200	0.17	test 10.112
[CUCA4] 	[FLSF47] 	[HNDA09]  	[AR,EN,DO,DU]	-0.603	0.023	26.16	1117.25	277.00	8781	200	0.17	test 10.113
